Date,ADBE,AMD,BDX,BIO,BLDR,CAT,CRM,DHI,EMN,EPAM,FI,FICO,FSLR,GWW,HUBB,IRM,IT,KKR,LEN,MLM,MSI,NOW,NVR,ODFL,ORCL,PCAR,ROST,TGT,TSLA,URI,WAT,WST
2022-05-16,402.8599853515625,94.23999786376953,241.32833862304688,499.0899963378906,66.72000122070312,195.46615600585938,162.95237731933594,66.3827133178711,92.84288024902344,310.79998779296875,96.25,364.3999938964844,62.77000045776367,461.6177062988281,183.92282104492188,47.2454833984375,253.42999267578125,49.70816421508789,70.97749328613281,317.24200439453125,202.14410400390625,432.92999267578125,4231.7900390625,129.3592987060547,66.7851791381836,49.05842590332031,88.67737579345703,201.14602661132812,241.4566650390625,275.814453125,320.92999267578125,301.0140380859375
2022-05-17,409.6499938964844,102.47000122070312,244.5442657470703,514.3599853515625,68.36000061035156,201.0323028564453,162.5651397705078,68.41194915771484,96.03197479248047,312.6700134277344,97.70999908447266,379.6000061035156,65.4000015258789,469.6333312988281,186.2508087158203,47.67312240600586,254.85000610351562,51.79642105102539,72.98283386230469,328.4637756347656,205.8975372314453,432.8500061035156,4368.39013671875,133.9130859375,68.8641357421875,50.130550384521484,89.88471984863281,198.31790161132812,253.8699951171875,283.1551208496094,331.8599853515625,302.5519104003906
2022-05-18,397.8800048828125,96.27999877929688,239.6201934814453,503.489990234375,62.9900016784668,196.1737060546875,156.21066284179688,63.80001449584961,93.62445068359375,313.0,94.16999816894531,375.6300048828125,65.36000061035156,453.6507263183594,180.32583618164062,45.45473098754883,240.0,49.53251266479492,68.1624984741211,317.7912902832031,198.25563049316406,412.25,4136.52001953125,116.5406494140625,65.43434143066406,47.815467834472656,89.63360595703125,148.87661743164062,236.60333251953125,266.52410888671875,330.19000244140625,291.7266845703125
2022-05-19,394.3800048828125,96.66999816894531,239.65830993652344,523.3200073242188,62.709999084472656,195.06048583984375,154.49301147460938,64.58648681640625,92.69915008544922,326.9800109863281,94.38999938964844,378.7200012207031,66.47000122070312,454.7999572753906,180.16368103027344,43.325435638427734,248.64999389648438,49.239776611328125,68.41669464111328,318.4582824707031,202.87741088867188,426.760009765625,4155.68017578125,117.52633666992188,64.2271957397461,47.96273422241211,89.5370101928711,141.34112548828125,236.47332763671875,265.7540283203125,323.8299865722656,299.86297607421875
2022-05-20,399.0899963378906,93.5,240.7653045654297,522.2000122070312,60.81999969482422,186.6263427734375,158.51416015625,66.75166320800781,91.59420776367188,320.3900146484375,95.58999633789062,395.4200134277344,65.7699966430664,452.44293212890625,177.4635467529297,44.09162139892578,250.0399932861328,50.50833511352539,70.08309173583984,321.509033203125,202.89671325683594,433.0299987792969,4262.41015625,119.84759521484375,65.75048828125,47.01432418823242,69.41775512695312,143.11904907226562,221.3000030517578,263.1316833496094,318.95001220703125,298.3448791503906
2022-05-23,406.760009765625,95.06999969482422,245.2504425048828,520.75,62.5,192.59817504882812,159.17941284179688,65.479736328125,92.77100372314453,314.6600036621094,98.83000183105469,398.7200012207031,66.05999755859375,454.936279296875,178.83743286132812,45.419097900390625,250.1999969482422,50.69374465942383,69.81007385253906,327.05126953125,205.31857299804688,430.1199951171875,4211.330078125,123.23828125,67.10133361816406,48.2219352722168,76.06299591064453,141.7740936279297,224.96665954589844,267.2552490234375,321.1600036621094,300.98419189453125
2022-05-24,398.4100036621094,91.16000366210938,245.67987060546875,518.72998046875,59.040000915527344,194.0133056640625,155.81350708007812,63.72233581542969,93.13034057617188,308.8699951171875,96.9000015258789,390.8399963378906,64.58999633789062,459.71844482421875,175.83201599121094,45.695281982421875,248.25,48.78114318847656,67.77648162841797,319.1449890136719,207.11326599121094,419.6499938964844,4061.0,121.47393035888672,66.13370513916016,48.44578552246094,74.9618911743164,138.1352996826172,209.3866729736328,261.0064392089844,317.45001220703125,298.384521484375
2022-05-25,402.5,92.6500015258789,240.6317138671875,508.57000732421875,62.2400016784668,197.46621704101562,158.51416015625,66.9944076538086,94.08259582519531,305.4800109863281,97.47000122070312,398.1000061035156,66.04000091552734,457.0400085449219,174.56301879882812,45.739830017089844,249.8300018310547,49.37638854980469,71.29759216308594,320.02783203125,205.94578552246094,452.2900085449219,4189.77978515625,123.87897491455078,66.90013122558594,49.199806213378906,78.58393859863281,144.0955352783203,219.60000610351562,268.88330078125,307.80999755859375,296.4695739746094
2022-05-26,408.6000061035156,98.75,240.95616149902344,522.4600219726562,66.2699966430664,200.9379425048828,161.30419921875,70.74220275878906,96.9931869506836,322.8599853515625,99.29000091552734,401.6199951171875,68.08000183105469,464.9972839355469,178.14093017578125,46.29219436645508,256.4100036621094,53.1235237121582,74.29147338867188,327.6790771484375,210.22987365722656,454.8699951171875,4350.02001953125,128.61019897460938,68.65335845947266,49.565025329589844,84.02184295654297,150.34133911132812,235.91000366210938,277.6764221191406,319.8900146484375,303.0877685546875
2022-05-27,428.2200012207031,102.26000213623047,244.73513793945312,547.25,66.76000213623047,204.85311889648438,163.92539978027344,72.60639190673828,98.48442840576172,340.3500061035156,101.37000274658203,410.9200134277344,72.01000213623047,477.619873046875,184.65594482421875,48.94713592529297,266.5899963378906,54.684837341308594,76.41919708251953,342.7853698730469,215.17974853515625,476.2900085449219,4467.759765625,130.17738342285156,69.72637176513672,50.46631622314453,84.3309326171875,153.97088623046875,253.2100067138672,289.9790344238281,335.05999755859375,318.7154235839844
2022-05-31,416.4800109863281,101.86000061035156,244.10528564453125,537.7899780273438,65.08999633789062,203.63613891601562,159.09999084472656,72.96564483642578,98.96054077148438,338.5199890136719,100.18000030517578,409.54998779296875,70.61000061035156,474.3862609863281,182.17086791992188,48.02058029174805,262.3999938964844,53.48458480834961,75.55303192138672,333.48956298828125,212.02459716796875,467.4700012207031,4450.6201171875,127.41439056396484,68.9024429321289,51.15553665161133,82.11904907226562,149.12533569335938,252.75332641601562,290.680908203125,327.95001220703125,307.96954345703125
2022-06-01,418.1600036621094,101.22000122070312,239.9064483642578,527.7899780273438,63.810001373291016,205.25880432128906,174.81736755371094,72.88796997070312,98.49341583251953,326.2799987792969,99.16000366210938,406.25,70.87000274658203,481.5156555175781,181.14419555664062,47.59293746948242,260.8599853515625,53.14303970336914,74.9693374633789,331.21966552734375,209.97901916503906,475.1300048828125,4387.68017578125,127.00981140136719,68.59587097167969,52.15697479248047,79.83958435058594,144.1876678466797,246.7899932861328,286.11859130859375,321.79998779296875,306.1834716796875
2022-06-02,441.2799987792969,108.58999633789062,242.0821990966797,552.530029296875,65.87000274658203,207.55130004882812,187.0596160888672,74.06278228759766,100.0834732055664,347.739990234375,100.8499984741211,419.55999755859375,74.23999786376953,485.6939697265625,184.01309204101562,47.93148422241211,268.5400085449219,54.98734664916992,75.45889282226562,341.3015441894531,216.24111938476562,504.79998779296875,4462.759765625,131.9733428955078,70.07124328613281,52.398494720458984,80.37080383300781,148.23175048828125,258.3333435058594,292.1627502441406,333.0299987792969,315.52044677734375
2022-06-03,429.760009765625,106.30000305175781,240.80349731445312,535.5800170898438,65.80000305175781,210.28721618652344,183.59445190429688,73.79093170166016,99.01445770263672,332.3399963378906,99.66999816894531,420.45001220703125,74.93000030517578,483.3564758300781,185.58668518066406,47.72658157348633,266.7900085449219,53.98224639892578,75.49654388427734,339.6408996582031,217.63059997558594,492.4800109863281,4428.0,132.3236541748047,68.77791595458984,52.009700775146484,79.89752197265625,148.3515167236328,234.51666259765625,293.6737365722656,339.010009765625,307.4734191894531
2022-06-06,429.4599914550781,105.6500015258789,246.89175415039062,534.97998046875,66.56999969482422,210.9759063720703,181.5689697265625,73.4025650024414,100.0565185546875,332.0899963378906,100.29000091552734,416.5899963378906,71.98999786376953,485.74261474609375,189.9428253173828,47.29893493652344,267.1000061035156,55.143470764160156,76.31562805175781,341.7339172363281,213.48155212402344,492.5400085449219,4418.509765625,132.7480010986328,69.90840148925781,52.215885162353516,78.8504638671875,147.0894317626953,238.27999877929688,299.5423278808594,337.1600036621094,306.63006591796875
2022-06-07,433.4200134277344,105.27999877929688,246.1283721923828,540.3699951171875,67.66000366210938,214.2495574951172,185.81854248046875,73.29576110839844,100.87400817871094,341.6700134277344,101.23999786376953,421.8800048828125,72.0,493.9628601074219,195.38319396972656,48.546226501464844,267.32000732421875,55.57283401489258,76.45684814453125,345.35003662109375,214.17630004882812,506.42999267578125,4412.89013671875,131.75628662109375,69.64013671875,52.41616439819336,78.05546569824219,143.690185546875,238.8866729736328,304.8162841796875,342.75,313.903076171875
2022-06-08,428.8399963378906,101.9000015258789,244.02186584472656,534.7100219726562,65.5199966430664,216.79676818847656,187.84400939941406,70.87814331054688,98.15205383300781,330.70001220703125,100.12999725341797,408.4800109863281,71.69000244140625,485.51861572265625,191.35325622558594,47.41475296020508,261.29998779296875,53.52360916137695,74.50801086425781,330.9543151855469,210.21060180664062,505.4200134277344,4351.72021484375,125.26318359375,68.38511657714844,52.651798248291016,78.57899475097656,144.35345458984375,241.86666870117188,297.5146484375,338.739990234375,309.5868835449219
2022-06-09,426.4200134277344,98.80000305175781,237.81715393066406,520.8099975585938,65.16999816894531,211.01361083984375,185.77880859375,71.3150405883789,97.4782943725586,316.6000061035156,95.81999969482422,404.8299865722656,69.83000183105469,481.5448913574219,190.76797485351562,46.58619689941406,256.17999267578125,51.88424301147461,74.07493591308594,327.092529296875,206.7273712158203,492.2200012207031,4338.02001953125,124.46881866455078,66.31573486328125,51.85655212402344,77.32831573486328,142.3728485107422,239.7066650390625,290.8953857421875,336.9800109863281,302.1748352050781
2022-06-10,393.8399963378906,94.81999969482422,238.73638916015625,506.32000732421875,60.16999816894531,203.00404357910156,177.18040466308594,68.34397888183594,91.80083465576172,303.489990234375,94.33999633789062,401.80999755859375,68.0,476.0128173828125,187.56324768066406,45.4725456237793,247.63999938964844,49.81549835205078,70.09249877929688,316.1655578613281,201.90292358398438,473.1499938964844,4173.58984375,121.95744323730469,64.32300567626953,50.130550384521484,74.84637451171875,137.87734985351562,232.22999572753906,273.172607421875,329.7099914550781,291.2305908203125
2022-06-13,371.6499938964844,86.98999786376953,231.57418823242188,481.5299987792969,55.470001220703125,195.17369079589844,164.84878540039062,64.56706237792969,87.85713958740234,284.1099853515625,89.62000274658203,381.1400146484375,63.130001068115234,465.73748779296875,176.42343139648438,43.09378433227539,232.74000549316406,45.62924575805664,65.91236877441406,311.1049499511719,195.4960479736328,440.3699951171875,3943.9599609375,118.26683807373047,61.362648010253906,48.8817024230957,72.54863739013672,133.40028381347656,215.73666381835938,258.3938903808594,320.45001220703125,281.6654052734375
2022-06-14,370.82000732421875,86.98999786376953,226.27919006347656,469.9599914550781,55.099998474121094,194.99444580078125,163.28001403808594,63.80972671508789,87.1328353881836,278.3599853515625,89.88999938964844,379.4100036621094,61.95000076293945,457.66339111328125,173.9671173095703,42.66872787475586,234.60000610351562,45.96102523803711,65.09329986572266,310.9771728515625,196.93934631347656,444.75,3905.080078125,118.15335083007812,67.75279235839844,49.576805114746094,71.74394226074219,131.45652770996094,220.88999938964844,253.57810974121094,321.489990234375,278.4306640625
2022-06-15,376.9200134277344,89.30000305175781,226.72915649414062,480.44000244140625,55.459999084472656,194.34349060058594,167.35086059570312,63.537879943847656,86.05543518066406,289.7699890136719,91.47000122070312,395.79998779296875,64.02999877929688,460.7411193847656,174.31253051757812,43.29143142700195,235.74000549316406,47.512569427490234,64.93323516845703,312.9228210449219,196.74557495117188,465.95001220703125,3909.85009765625,119.5250015258789,66.77558898925781,50.57235336303711,73.6829605102539,135.8230743408203,233.0,259.2712707519531,324.260009765625,287.6387023925781
2022-06-16,365.0799865722656,82.05000305175781,224.76629638671875,470.3800048828125,50.47999954223633,183.7677764892578,158.7127685546875,59.51820373535156,79.17462158203125,286.1600036621094,88.37999725341797,374.7900085449219,62.0099983215332,443.8233947753906,165.99366760253906,41.61284637451172,224.07000732421875,43.97035217285156,60.715457916259766,297.8097839355469,190.82708740234375,428.0799865722656,3670.0,115.92321014404297,65.82711791992188,48.05109786987305,71.3658218383789,131.63156127929688,213.10000610351562,239.36480712890625,318.0899963378906,280.4945373535156
2022-06-17,360.7900085449219,81.56999969482422,225.33120727539062,463.6700134277344,50.47999954223633,181.7394561767578,162.09849548339844,58.79971694946289,79.3738021850586,295.67999267578125,89.1500015258789,379.0299987792969,66.70999908447266,430.5776062011719,164.39129638671875,41.71210861206055,230.3300018310547,44.08745574951172,60.847267150878906,298.29119873046875,196.4840850830078,443.7900085449219,3699.919921875,114.51704406738281,64.87867736816406,48.25727844238281,72.48076629638672,128.32444763183594,216.75999450683594,233.66192626953125,310.8299865722656,280.62353515625
2022-06-21,362.989990234375,83.79000091552734,226.480224609375,475.0899963378906,50.900001525878906,185.25839233398438,165.64309692382812,59.51820373535156,81.75495147705078,300.29998779296875,89.26000213623047,385.010009765625,68.19999694824219,438.1257629394531,167.0683135986328,42.58750915527344,233.27999877929688,45.24867630004883,61.80756759643555,297.29876708984375,198.75074768066406,455.2699890136719,3803.5,117.60076904296875,64.8403549194336,49.78297805786133,72.8104019165039,133.29896545410156,237.0366668701172,235.99180603027344,308.510009765625,286.2892150878906
2022-06-22,365.3299865722656,83.75,227.1887969970703,479.9800109863281,50.02000045776367,177.20162963867188,166.25868225097656,62.21739959716797,80.61416625976562,309.44000244140625,89.36000061035156,386.6300048828125,67.5999984741211,437.8531188964844,166.27191162109375,43.45387649536133,234.13999938964844,44.711978912353516,63.699920654296875,297.0629577636719,203.2356719970703,458.6499938964844,3827.85009765625,116.29325866699219,63.738590240478516,49.2292594909668,70.59021759033203,129.71543884277344,236.086669921875,235.2801971435547,312.0,286.5868835449219
2022-06-23,376.6400146484375,82.43000030517578,232.23486328125,505.5799865722656,51.119998931884766,168.55995178222656,171.81883239746094,65.44091033935547,78.22399139404297,327.7200012207031,89.7300033569336,402.239990234375,69.5999984741211,434.463623046875,166.9531707763672,43.273380279541016,241.11000061035156,45.26820373535156,66.57140350341797,292.1399230957031,204.4658660888672,485.5299987792969,3941.820068359375,122.17452239990234,64.79244995117188,48.056983947753906,71.72454071044922,135.24270629882812,235.07000732421875,229.9087371826172,321.44000244140625,296.5787353515625
2022-06-24,387.7200012207031,87.08000183105469,240.25880432128906,507.8399963378906,52.79999923706055,174.9940643310547,184.59725952148438,65.72248077392578,83.70147705078125,326.010009765625,94.19000244140625,416.1499938964844,70.06999969482422,448.94647216796875,175.89572143554688,44.636112213134766,251.2899932861328,47.39547348022461,67.7199935913086,304.3050231933594,210.52005004882812,504.0899963378906,4049.719970703125,127.15782165527344,67.73363494873047,49.606258392333984,75.16631317138672,138.5682830810547,245.7066650390625,242.04562377929688,328.5799865722656,298.8409118652344
2022-06-27,381.07000732421875,86.16000366210938,239.47366333007812,507.69000244140625,53.439998626708984,176.97520446777344,180.0200653076172,65.99433135986328,83.6109390258789,324.80999755859375,93.08999633789062,415.0299987792969,70.62000274658203,452.0631103515625,178.5919189453125,45.40321731567383,248.16000366210938,47.29789733886719,67.77648162841797,303.4010009765625,210.3166046142578,496.70001220703125,4046.530029296875,128.3123779296875,67.455810546875,49.37652587890625,74.0125732421875,137.8220977783203,244.9199981689453,245.65257263183594,330.239990234375,302.4527282714844
2022-06-28,365.6300048828125,80.77999877929688,234.14031982421875,495.1600036621094,52.650001525878906,176.8336944580078,170.24014282226562,63.965084075927734,82.98623657226562,311.510009765625,90.62000274658203,401.3599853515625,67.75,438.9146728515625,173.57371520996094,44.36537170410156,239.41000366210938,47.38572311401367,65.6581802368164,297.5543212890625,203.65220642089844,473.44000244140625,3951.320068359375,123.70405578613281,65.70257568359375,49.017189025878906,70.56111145019531,133.13311767578125,232.663330078125,241.75320434570312,329.44000244140625,294.15765380859375
2022-06-29,368.5,77.98999786376953,238.74594116210938,496.07000732421875,52.66999816894531,173.0977783203125,169.39620971679688,64.09131622314453,82.5788345336914,307.3699951171875,90.9000015258789,401.05999755859375,66.83999633789062,442.1287536621094,172.24960327148438,43.48094940185547,240.13999938964844,46.204978942871094,65.56402587890625,295.06817626953125,203.15817260742188,477.7900085449219,3965.97998046875,125.95887756347656,66.30615234375,48.97006607055664,69.6207046508789,130.7195587158203,228.49000549316406,235.00723266601562,329.6000061035156,297.19390869140625
2022-06-30,366.05999755859375,76.47000122070312,236.05532836914062,495.0,53.70000076293945,168.64486694335938,163.86581420898438,64.26608276367188,81.27508544921875,294.7799987792969,88.97000122070312,400.8999938964844,68.12999725341797,442.5962219238281,171.34768676757812,43.94121170043945,241.8300018310547,45.170616149902344,66.4395980834961,294.0462341308594,203.03225708007812,475.5199890136719,4004.139892578125,126.44734191894531,66.93846130371094,48.50468826293945,68.08887481689453,130.1023712158203,224.47332763671875,236.80093383789062,330.9800109863281,300.021728515625
2022-07-01,368.4800109863281,73.66999816894531,241.10145568847656,502.3399963378906,57.459999084472656,168.20143127441406,167.0033416748047,68.05270385742188,80.53267669677734,302.1199951171875,92.58000183105469,408.260009765625,68.1500015258789,449.2970275878906,174.19740295410156,44.51879119873047,244.27999877929688,45.5999755859375,70.23371887207031,290.9115905761719,203.4972381591797,484.3599853515625,4168.91015625,128.78111267089844,67.89649963378906,48.828678131103516,69.20381164550781,131.1617431640625,227.26333618164062,238.2144775390625,336.8900146484375,305.3500061035156
2022-07-05,376.489990234375,75.19999694824219,237.3958740234375,506.0,58.689998626708984,163.92776489257812,170.97488403320312,70.39266967773438,79.99851989746094,310.6400146484375,94.11000061035156,411.3299865722656,66.2300033569336,443.3169860839844,174.94580078125,44.01340866088867,241.2100067138672,46.49773406982422,72.86043548583984,295.4220275878906,205.579833984375,495.92999267578125,4369.0,127.79922485351562,68.96951293945312,48.2219352722168,71.56942749023438,134.22938537597656,233.06666564941406,238.8286590576172,339.6600036621094,303.68304443359375
2022-07-06,382.8299865722656,75.3499984741211,235.81594848632812,509.6700134277344,58.86000061035156,162.55984497070312,171.5010986328125,69.946044921875,80.33350372314453,311.94000244140625,93.86000061035156,419.0,66.16000366210938,457.8775939941406,175.61744689941406,44.02243423461914,241.77000427246094,46.195220947265625,72.4961929321289,302.5755615234375,210.1228790283203,493.30999755859375,4348.43994140625,130.35011291503906,68.65335845947266,47.90382766723633,71.73423767089844,133.40028381347656,231.73333740234375,235.50440979003906,342.2699890136719,313.099365234375
2022-07-07,390.8900146484375,79.30000305175781,235.92127990722656,512.5399780273438,60.52000045776367,170.0788116455078,175.38328552246094,70.67424011230469,82.18951416015625,329.1099853515625,93.3499984741211,423.6099853515625,70.63999938964844,461.4812927246094,178.85098266601562,44.220977783203125,245.02000427246094,47.512569427490234,73.50847625732422,304.8160095214844,212.5348358154297,497.04998779296875,4366.93017578125,135.037353515625,68.81623077392578,48.44578552246094,74.20648193359375,138.14451599121094,244.5433349609375,244.77523803710938,342.94000244140625,317.7728271484375
2022-07-08,389.44000244140625,79.3499984741211,235.2223358154297,517.1199951171875,60.7400016784668,168.9656219482422,174.2514190673828,71.22765350341797,81.65534210205078,321.0199890136719,93.05999755859375,418.8500061035156,72.51000213623047,462.7571716308594,178.13133239746094,43.95024108886719,242.6300048828125,46.400146484375,74.1612548828125,302.1039123535156,207.9239959716797,494.1499938964844,4370.7998046875,134.70677185058594,68.85454559326172,47.75655746459961,73.15941619873047,136.32977294921875,250.76333618164062,242.60128784179688,346.25,316.0066223144531
2022-07-11,384.1600036621094,76.94999694824219,233.34559631347656,521.8699951171875,59.97999954223633,165.11647033691406,173.11952209472656,71.14028930664062,81.1845474243164,317.1400146484375,92.58999633789062,417.82000732421875,69.29000091552734,465.2699890136719,177.5076904296875,43.3636360168457,244.3699951171875,46.12691879272461,74.45455169677734,308.1372985839844,206.76162719726562,490.3999938964844,4372.64013671875,132.9848175048828,68.87378692626953,46.70800018310547,72.32564544677734,134.8558349609375,234.3433380126953,243.0594940185547,349.94000244140625,313.486328125
2022-07-12,375.5400085449219,76.36000061035156,226.8536834716797,500.2900085449219,62.5099983215332,164.61648559570312,165.1466522216797,72.23743438720703,82.12613677978516,304.75,92.58999633789062,412.1300048828125,68.41999816894531,461.8221740722656,177.52685546875,43.01167297363281,237.75,45.54142379760742,74.06665802001953,308.1372985839844,201.64706420898438,427.94000244140625,4363.02001953125,129.66921997070312,67.75749206542969,47.31475067138672,72.78131866455078,133.1699981689453,233.07000732421875,244.6680145263672,341.4100036621094,294.4652404785156
2022-07-13,371.94000244140625,77.5199966430664,225.45571899414062,499.1700134277344,63.11000061035156,164.03155517578125,162.3268585205078,71.61605834960938,80.19770050048828,302.3900146484375,91.87000274658203,416.32000732421875,69.16000366210938,442.5183410644531,178.0546112060547,42.569454193115234,238.27000427246094,45.05350875854492,74.54913330078125,304.3148498535156,204.41744995117188,422.7699890136719,4387.66015625,123.01329803466797,67.39179992675781,46.72567367553711,74.00289154052734,133.98068237304688,237.0399932861328,244.73623657226562,336.44000244140625,297.6701354980469
2022-07-14,372.9599914550781,78.5999984741211,224.21090698242188,487.95001220703125,62.849998474121094,160.32394409179688,159.894287109375,70.52861022949219,78.35073852539062,298.0299987792969,91.66000366210938,419.5,71.04000091552734,444.4662780761719,179.5802001953125,40.34938049316406,235.8000030517578,44.721736907958984,73.35710906982422,306.8009338378906,203.19696044921875,420.9700012207031,4361.52978515625,123.7928695678711,66.83364868164062,46.58428955078125,74.62337493896484,134.763671875,238.31333923339844,242.2796173095703,328.54998779296875,292.0838928222656
2022-07-15,379.8599853515625,81.11000061035156,229.0750732421875,494.0400085449219,63.84000015258789,163.5692901611328,166.18917846679688,71.32476043701172,80.27918243408203,302.55999755859375,94.16000366210938,428.29998779296875,65.2699966430664,445.4888916015625,182.1036834716797,40.466705322265625,240.69000244140625,47.073455810546875,73.87744140625,309.49334716796875,208.28240966796875,435.6199951171875,4363.43017578125,125.9687271118164,68.07506561279297,47.155704498291016,75.60260009765625,135.11375427246094,240.06666564941406,245.50637817382812,334.010009765625,298.10675048828125
2022-07-18,375.2300109863281,81.43000030517578,224.3545379638672,475.7900085449219,63.720001220703125,163.67306518554688,166.695556640625,70.46063232421875,80.56890869140625,305.8599853515625,93.97000122070312,425.3999938964844,67.01000213623047,441.45672607421875,175.58868408203125,40.93598937988281,238.77000427246094,47.53209686279297,73.09222412109375,308.9430847167969,205.25048828125,426.739990234375,4363.97021484375,129.02284240722656,67.56503295898438,47.30886459350586,76.70783996582031,137.59178161621094,240.54666137695312,250.5853271484375,323.3900146484375,289.71246337890625
